name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,datePremiered,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,numOfScenes,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"hervilly-la-soupiere","fre001707","","Hervilly","0","La Soupière","Comédie en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HERVILLY_SOUPIERE.xml","","","","","1874","3","false","1","1","1","le-domestique|madame-spoon|de-honduras","2","1","1874-11-11","1874","1876","2","3","1","1","1","0","1","3","","2","","0","2","4093","3994","246","152","0"
"hervilly-laitiere","fre000763","","Hervilly","0","La Laitière et le Pot aux Roses","Fable en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HERVILLY_LAITIERE.xml","","","","","1882","3","false","1","1","1","maurice|georges|sidonie","2","1","1894-02-11","1894","1882","2","3","0","0","3","0","1","3","","7","","1","7","5769","5571","345","187","0"
"hervilly-les-revanches-de-l-escalier","fre001886","","Hervilly","0","Les Revanches de l'Escalier","Comédie en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HERVILLY_REVANCHESDELESCALIER.xml","","","","","1878","2","false","0","1","1","madame-d-alleray|serval","1","1","","","1878","1","2","1","0","1","0","1","1","","4","","0","4","3699","3596","407","89","0"
"hervilly-magister","fre000764","","Hervilly","0","Le Magister","Comédie.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HERVILLY_MAGISTER.xml","","","","","1887","3","false","1","1","1","pinel|poquelin|moliere","2","1","","","1887","2","3","0","1","2","0","1","3","","4","","1","4","4426","3698","82","0","392"
"hervilly-malade-reel","fre000765","","Hervilly","0","Le Malade Réel","Comédie.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HERVILLY_MALADEREEL.xml","","","","","1887","11","false","1","1","1","several characters","10","1","","","1887","10","11","1","1","9","0","1","55","","3","","0","3","3522","2692","230","0","264"
"hervilly-moliere-en-prison","fre000766","","Hervilly","0","Molière en Prison","Comédie en un Acte, en vers","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HERVILLY_MOLIEREENPRISON.xml","","","","","1887","4","false","1","1","1","several characters","3","1","","","1887","3","4","1","2","1","0","1","6","","7","","1","7","6304","5452","374","5","444"
"hervilly-pere-et-fils","fre000767","","Hervilly","0","Poquelin, Père et Fils","Comédie en un Acte","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HERVILLY_PEREETFILS.xml","","","","","1881","7","false","0.8095238095238094","0.6666666666666666","1.3333333333333333","clabaud","4","2","1881-01-15","1881","1887","6","7","1","4","2","0","1","14","","14","","1","14","7536","6628","661","0","544"
"hervilly-silence-dans-les-rangs","fre000768","","Hervilly","0","Silence dans les Rangs !","Comédie en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HERVILLY_SILENCEDANSLESRANGS.xml","","","","","1875","3","false","1","1","1","gabrielle|georges|david","2","1","1875-03-19","1875","1876","2","3","1","1","1","0","1","3","","6","","0","6","5737","5552","223","199","2"
"hervilly-soupe","fre000769","","Hervilly","0","Entre la Soupe et les Lèvres","Soliloque.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HERVILLY_SOUPE.xml","","","","","1878","1","false","0","0","0","un-monsieur","0","0","","","1878","0","1","0","1","0","0","1","0","","1","","1","1","1725","1636","196","0","142"
"hoffman-original","fre000770","","Hoffmann","0","L'Original","Comédie.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HOFFMAN_ORIGINAL.xml","","","","","1796","3","false","1","1","1","damis|linval|celimene","2","1","1796-07-30","1796","1797","2","3","1","2","0","0","1","3","","12","","1","12","5215","5110","68","0","524"
"hoffman-phedre","fre000771","Q17065903","Hoffmann","0","Phèdre","Tragédie Lyrique","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HOFFMAN_PHEDRE.xml","","","","","1786","20","true","0.796599234099234","0.4368421052631579","1.6210526315789473","le-choeur","8.3","3","1786-01-01","1786","1786","15","20","3","1","16","0","1","83","","21","2","3","21","6949","6557","341","0","814"
"houssaye-la-comedie-a-la-fenetre","fre001708","","Houssaye","0","La Comédie à la Fenêtre","Écrite le matin pour être jouée le soir.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HOUSSAYE_COMEDIEALAFENETRE.xml","","","","","1852","5","false","0.9","0.9","1.1","l-etudiant|rosine|henri","3.6","2","","","1852","4","5","2","0","3","0","1","9","","8","","0","8","4775","4608","222","254","38"
"hugo-burgraves","fre000772","Q3231195","Hugo","1","Les Burgraves Trilogie","Drame historique en trois parties et en vers.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGO_BURGRAVES.xml","","","","","1843","31","false","0.9034377282005368","0.3548387096774194","1.3764705882352941","otbert","10.64516129032258","3","1843-03-07","1843","1843","18","31","2","15","14","0","2","165","","17","7","0","17","26446","21526","3675","0","1909"
"hugo-etre-aime","fre001547","","Hugo","1","Etre Aimé","Comédie en une Scène et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGO_ETREAIME.xml","","","","","1886","1","false","0","0","0","le-roi","0","0","","","1886","0","1","0","1","0","0","1","0","","1","","0","1","998","961","4","0","96"
"hugo-hernani","fre000773","Q1125255","Hugo","1","Hernani ou L'Honneur Castillan","Drame","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGO_HERNANI.xml","","","","","1830","31","false","0.8444080230195239","0.2731182795698925","1.9376344086021506","hernani","8.193548387096774","3","1830-02-25","1830","1830","24","31","0","14","17","0","1","127","","29","17","5","29","25405","22905","3351","0","1851"
"hugo-l-enroleur-politique","fre001888","","Hugo","1","L'Enrôleur Politique [dialogue]","","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGO_ENROLEURPOLITIQUE.xml","","","","","1885","2","false","0","1","1","l-adepte|l-enroleur","1","1","","","1885","1","2","0","2","0","0","1","1","","1","","0","1","1738","1670","17","0","182"
"hugo-les-deux-ages","fre001887","","Hugo","1","Les Deux Ages Idylle","","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGO_DEUXAGES.xml","","","","","1885","2","false","0","1","1","le-jeune-homme|le-vieillard","1","1","","","1885","1","2","0","2","0","0","1","1","","1","","0","1","374","321","0","0","41"
"hugo-les-gueux","fre001548","","Hugo","1","Les Gueux","Drame en un Acte et en vers","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGO_GUEUX.xml","","","","","1830","2","false","0","1","1","gedeon|mouffetard","1","1","","","1830","1","2","0","1","1","0","1","1","","1","","0","1","2250","2210","36","0","200"
"hugo-prologue","fre001550","","Hugo","1","Prologue","","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGO_PROLOGUE.xml","","","","","1830","3","false","1","1","1","jupiter|la-tragedie|la-comedie","2","1","","","1830","2","3","0","1","2","0","1","3","","1","","0","1","361","331","6","0","24"
"hugo-ruy-blas","fre001889","Q3085278","Hugo","1","Ruy Blas","Drame en Cinq Actes","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGO_RUYBLAS.xml","","","","","1838","27","false","0.7591729621141388","0.23931623931623933","2.094017094017094","ruy-blas","6.222222222222222","4","1838-11-08","1838","1838","18","27","0","13","14","0","1","84","","27","17","0","27","33244","28598","5853","0","2254"
"hugo-sur-la-lisiere-d-un-bois","fre001549","","Hugo","1","Sur la Lisière d'un Bois","Comédie en une Scène et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGO_LISIEREDUNBOIS.xml","","","","","1886","3","false","1","1","1","le-satyre|leo|lea","2","1","","","1886","2","3","1","1","1","0","1","3","","1","","0","1","957","910","24","0","90"
"hugues-boite-a-musique","fre000774","","Hugues","0","La Boite A Musique","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGUES_BOITEAMUSIQUE.xml","","","","","1906","17","false","0.9294117647058823","0.6470588235294118","1.3529411764705883","noemie|bridanon|paysans-et-paysannes","10.352941176470589","2","","","1906","16","17","3","2","12","0","1","88","","14","","0","14","4705","4519","207","0","485"
"hugues-cendrillon","fre000775","","Hugues","0","Cendrillon","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGUES_CENDRILLON.xml","","","","","1906","12","false","0.9272727272727274","0.8181818181818182","1.1818181818181819","several characters","9","2","","","1906","11","12","3","4","5","0","1","54","","14","","0","14","5546","5395","286","0","561"
"hugues-la-maison-des-dimanches","fre000776","","Hugues","0","La Maison des Dimanches","Comédie en un Acte et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGUES_MAISONDESDIMANCHES.xml","","","","","1879","13","false","0.9223776223776224","0.7307692307692307","1.2692307692307692","fanny","8.76923076923077","2","","","1879","12","13","3","5","5","0","1","57","","7","","0","7","3782","3574","205","0","370"
"hugues-nuit-moliere","fre000777","","Hugues","0","Une Nuit de Molière","Comédie en un Acte et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGUES_NUITMOLIERE.xml","","","","","1879","2","false","0","1","1","moliere|la-muse","1","1","","","1879","1","2","1","1","0","0","1","1","","2","","1","2","3387","2898","96","0","319"
"hugues-tyl","fre000778","","Hugues","0","Tyl l'Espiegle","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUGUES_TYL.xml","","","","","1906","23","false","0.9409373235460192","0.7747035573122529","1.225296442687747","several characters","17.043478260869566","2","","","1906","22","23","1","2","20","0","1","196","","10","","0","10","6178","5986","454","0","530"
"hus-ingenu","fre000779","","Hus","0","L'Ingénu, ou Le Sauvage du Canada","Pantomime en Deux Actes","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/HUS_INGENU.xml","","","","","1805","7","false","0.6571428571428571","0.5238095238095238","1.2666666666666666","kerkabon","3.142857142857143","2","","","1805","5","7","2","2","3","0","2","11","","24","","0","24","5725","1559","5058","27","23"
"imbert-inauguration","fre000780","","Imbert","0","L'Inauguration du Théâtre Français","Piece en un Acte et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/IMBERT_INAUGURATION.xml","","","","","1782","12","false","0.7866402116402117","0.5151515151515151","1.5151515151515151","apollon","5.666666666666667","3","1782-04-09","1782","1782","10","12","4","4","4","0","1","34","","9","","1","9","4336","4087","202","0","439"
"imbert-poinsinet-moliere","fre000781","","Imbert","0","Poinsinet et Molière","Dialogue","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/IMBERT_POINSINETMOLIERE.xml","","","","","1772","2","false","0","1","1","moliere|poinsinet","1","1","1782-04-09","1782","1772","1","2","0","2","0","0","1","1","","1","","1","1","2222","1808","0","0","255"
"jacquelin-philidor-pradon","fre000782","","Jaquelin","1","Pradon, Sifflé, Battu et Content","Comédie Anecdote, en un Acte et en Vaudevilles","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JACQUELINPHILIDOR_PRADON.xml","","","","","1799","6","false","0.9333333333333332","0.9333333333333333","1.0666666666666667","several characters","4.666666666666667","2","1799-10-02","1799","1800","5","6","1","4","1","0","1","14","","14","","1","14","5706","5495","230","183","313"
"jacquelin-rougemont-l-amour-al-anglaise","fre001709","","Jacquelin","1","L'Amour à l'Anglaise, Comédie Vaudeville","","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JACQUELIN-ROUGEMONT_AMOURALANGLAISE.xml","","","","","1803","5","false","1","1","1","several characters","4","1","","","1803","4","5","2","3","0","0","1","10","","18","","0","17","6043","5674","211","244","198"
"jaquelin-soliman","fre000783","","Jaquelin","1","Soliman","Ou l'Esclave Généreuse.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JAQUELIN_SOLIMAN.xml","","","","","1653","10","false","0.7066666666666667","0.4666666666666667","1.5333333333333334","soliman","4.2","2","","","1653","9","10","2","7","1","0","1","21","","24","","0","24","18632","18347","9","2","2054"
"jarry-ubu-roi","fre000784","Q1215852","Jarry","0","Ubu Roi","Drame en 5 Actes","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JARRY_UBUROI.xml","","","","","1888","69","false","0.8761746605221675","0.19607843137254902","1.86999147485081","pere-ubu","13.333333333333334","4","","1888","1896","59","69","1","16","52","0","1","460","","33","26","0","33","14198","13523","929","694","60"
"jeannet-moliere-en-menage","fre000785","","Jeannet","0","Molière en Ménage","Comédie en un Acte et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JEANNET_MOLIEREENMENAGE.xml","","","","","1855","16","false","0.7820797258297258","0.4666666666666667","1.7666666666666666","drapelard|bouillot","7","3","1855-11-11","1855","1856","11","16","1","8","7","0","1","56","","18","","1","18","7308","7126","62","0","682"
"jodelle-cleopatre","fre000786","Q2980778","Jodelle","0","Cléopâtre Captive","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JODELLE_CLEOPATRE.xml","","","","","1574","11","false","0.6935064935064935","0.36363636363636365","1.4444444444444444","le-choeur","3.6363636363636362","2","","","1574","8","11","1","6","4","0","3","20","","7","4","0","7","10767","10552","34","0","1616"
"jodelle-didon","fre000787","Q3027253","Jodelle","0","Didon se Sacrifiant","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JODELLE_DIDON.xml","","","","","1574","9","false","0.838095238095238","0.6111111111111112","1.4722222222222223","achate|enee","4.888888888888889","3","","","1574","7","9","2","5","2","0","1","22","","5","1","0","5","21773","21560","0","0","2348"
"jodelle-eugene","fre000788","","Jodelle","0","L'Eugène","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JODELLE_EUGENE.xml","","","","","1574","10","false","0.8428571428571427","0.7111111111111111","1.1111111111111112","several characters","6.4","2","","","1574","8","10","2","7","1","0","2","32","","20","","1","20","12458","12159","3","0","1907"
"joliet-moliere","fre000789","","Joliet","0","Molière","Stances dites à la Comédie Française","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JOLIET_MOLIERE.xml","","","","","1879","2","false","0","1","1","la-comedie-legere|la-grande-comedie","1","1","","","1879","1","2","2","0","0","0","1","1","","1","","0","1","555","490","26","0","70"
"joly-adrienne-lecouvreur","fre000790","","Joly","0","Adrienne Legouvreur","Etude Historique en vers","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JOLY_ADRIENNELECOUVREUR.xml","","","","","1863","1","false","0","0","0","adrienne","0","0","","","1863","0","1","0","0","1","0","1","0","","1","","0","1","1866","1811","202","2","160"
"joly-cinq-mars","fre000791","","Joly","0","Cinq Mars et Richelieu","(1642)","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JOLY_CINQMARS.xml","","","","","1817","2","false","0","1","1","cinq-mars|l-ouvrier","1","1","1817-09-16","1817","1863","1","2","0","1","1","0","1","1","","1","","0","1","1945","1851","215","4","187"
"joly-fouquet-a-la-bastille","fre000792","","Joly","0","Fouquet à la Bastille","Monologue Dramatique en vers","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JOLY_FOUQUETALABASTILLE.xml","","","","","1863","1","false","0","0","0","fouquet","0","0","","","1863","0","1","0","0","1","0","1","0","","1","","0","1","1564","1510","78","1","164"
"joly-moliere","fre000793","","Joly","0","Molière","(17 février 1673)","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JOLY_MOLIERE.xml","","","","","1817","3","false","1","1","1","moliere|mademoiselle-moliere|le-marquis","2","1","1817-09-16","1817","1863","2","3","1","1","1","0","1","3","","3","","0","3","2020","1882","128","0","202"
"joly-salomon","fre000794","","Joly","0","Salomon de Caus A Bicêtre","Monologue Dramatique","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JOLY_SALOMON.xml","","","","","1863","1","false","0","0","0","solomon","0","0","","","1863","0","1","0","0","1","0","1","0","","1","","0","1","900","816","59","0","100"
"jouy-gerny-les-bis","fre001710","","Jouy","1","Les Bis","Monologues-Express","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JOUY-GERNY_BIS.xml","","","","","1889","6","false","0.8333333333333334","0.6666666666666666","1","several characters","3.3333333333333335","1","","","1889","4","6","0","6","0","0","2","10","","5","","0","5","698","585","48","4","23"
"jouy-les-bancs-de-la-promenade","fre001712","","Jouy","0","Les Bancs de la Promenade","Monologue en Prose","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JOUY_BANCSDELAPROMENADE.xml","","","","","1889","1","false","0","0","0","le-narrateur","0","0","","","1889","0","1","0","1","0","0","1","0","","1","","0","1","1208","1161","0","42","0"
"jouy-sermet-ah-mince","fre001711","","Jouy","1","Ah ! Mince !","Monologue","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/JOUY-SERMET_AHMINCE.xml","","","","","1884","1","false","0","0","0","libert","0","0","","","1884","0","1","0","1","0","0","1","0","","1","","0","1","408","371","0","0","56"
"kolb-soubrette-de-moliere","fre000795","","Kolb","0","La Soubrette de Molière","A-Propos en vers","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/KOLB_SOUBRETTEDEMOLIERE.xml","","","","","1898","1","false","0","0","0","la-soubrette","0","0","","","1898","0","1","1","0","0","0","1","0","","1","","1","1","933","857","47","0","92"
"l-affichard-acteurs-deplaces","fre000815","","L'Affichard","0","Les Acteurs Déplacés l'Amant Comedien","Comédie en un Acte avec un Prologue et un Divertissement.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFFICHARD_ACTEURSDEPLACES.xml","","","","","1735","24","false","0.8283670033670033","0.30434782608695654","1.2477064220183487","monsieur-poisson|le-petit-garçon|la-petite-fille","7","3","1735-10-14","1735","1737","11","24","9","9","6","0","3","84","","26","","2","25","10632","9671","131","449","267"
"l-estoile-belle-esclave","fre000884","","L'Estoile","0","La Belle Esclave","Tragi-Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LESTOILE_BELLEESCLAVE.xml","","","","","1643","7","false","0.7142857142857143","0.6666666666666666","1.380952380952381","several characters","4","3","","","1643","5","7","2","4","1","0","1","14","","21","","0","21","17513","15044","33","0","1612"
"l-estoile-intrigue-des-filous","fre000885","","L'Estoile","0","L'Intrigue des Filous","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LESTOILE_INTRIGUEDESFILOUS.xml","","","","","1648","10","false","0.8280952380952382","0.5111111111111111","1.6222222222222222","beronte","4.6","3","","","1648","7","10","4","6","0","0","1","23","","31","","0","31","19500","17021","255","0","1654"
"l-estoile-maistre-galimathias","fre000886","","L'Estoile","0","Maître Galimathias pour le Grand Bal","de la Douairière de Billebahaut et de son Fanfan de Sotte-ville","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LESTOILE_MAISTREGALIMATHIAS.xml","","","","","1626","12","true","0.8333333333333334","0.696969696969697","1","several characters","7.666666666666667","1","","","1626","9","12","1","8","3","0","2","46","","2","","0","2","1497","1425","4","0","191"
"la-calprenede-bradamante","fre000804","","La Calprenede","0","La Bradamante","Tragi-Comédie","Tragicomedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LACALPRENEDE_BRADAMANTE.xml","","","","","1636","11","false","0.8196248196248196","0.7454545454545455","1.2727272727272727","several characters","7.454545454545454","3","","1636","1637","9","11","3","7","1","0","1","41","","25","","5","25","18157","17746","139","0","2003"
"la-calprenede-clarionte","fre000805","","La Calprenede","0","Le Clarionte","Tragi-Comédie","Tragicomedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LACALPRENEDE_CLARIONTE.xml","","","","","1636","15","false","0.8071284271284271","0.49523809523809526","1.5523809523809524","melie","6.933333333333334","3","","1636","1637","12","15","3","8","4","0","1","52","","22","","5","22","19668","19276","0","0","2192"
"la-calprenede-comte-d-essex","fre000806","","La Calprenede","0","Le Comte d'Essex","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LACALPRENEDE_COMTEDESSEX.xml","","","","","1636","13","false","0.6992673992673992","0.3717948717948718","1.7435897435897436","elisabeth","4.461538461538462","3","","1636","1654","10","13","4","5","4","0","1","29","","27","","5","27","17037","15593","41","0","1720"
"la-calprenede-edouard","fre000807","","La Calprenede","0","Edouard","Tragi-Comédie","Tragicomedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LACALPRENEDE_EDOUARD.xml","","","","","1638","9","false","0.9047619047619047","0.7777777777777778","1.2222222222222223","edouard|gloucester|norfolk","6.222222222222222","2","","1638","1640","8","9","1","4","4","0","1","28","","18","","5","18","18146","16032","84","0","1778"
"la-calprenede-enfants-d-herode","fre000808","Q78612340","La Calprenede","0","La Mort des Enfants d'Hérode","Ou Suite de Mariane","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LACALPRENEDE_ENFANTSDHERODE.xml","","","","","1636","10","false","0.7076984126984127","0.5777777777777777","1.4222222222222223","herode","5.2","2","","1636","1639","9","10","3","7","0","0","1","26","","21","1","5","21","16934","14892","22","0","1662"
"la-calprenede-hermenegilde","fre000809","","La Calprenede","0","Herménégilde","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LACALPRENEDE_HERMENEGILDE.xml","","","","","1643","12","false","0.7486772486772487","0.5151515151515151","1.5151515151515151","indegonde","5.666666666666667","3","","1643","1644","9","12","3","8","1","0","1","34","","20","","5","20","16177","15814","0","200","0"
"la-calprenede-jeanne","fre000810","","La Calprenede","0","Jeanne Reine d'Angleterre","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LACALPRENEDE_JEANNE.xml","","","","","1638","16","false","0.7487599206349206","0.38333333333333336","1.7","le-comte-de-clocestre","5.75","3","","1648","1638","11","16","4","6","6","0","1","46","","23","","5","23","15529","14876","11","0","1687"
"la-calprenede-mort-mitrhidate","fre000811","","La Calprenede","0","La Mort de Mitridate","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LACALPRENEDE_MORTMITRHIDATE.xml","","","","","1635","10","false","0.6733333333333332","0.4666666666666667","1.5333333333333334","pharnace","4.2","2","","1635","1637","9","10","4","6","0","0","1","21","","21","","5","21","18434","15578","228","1","1758"
"la-calprenede-phalante","fre000812","","La Calprenede","0","Phalante","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LACALPRENEDE_PHALANTE.xml","","","","","1640","10","false","0.8242857142857142","0.6666666666666666","1.3333333333333333","helene","6","2","","1640","1642","9","10","3","6","1","0","1","30","","24","","5","24","15499","15183","8","0","1716"
"la-chapelle-zaide","fre000813","","La Chapelle","0","Zaïde","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LACHAPELLE_ZAIDE.xml","","","","","1681","8","false","0.4166666666666667","0.42857142857142855","1.7142857142857142","zulemar|alamir","3","3","1681-01-26","1681","1681","5","8","1","5","2","0","1","12","","35","","5","35","14127","13124","0","0","1460"
"la-croix-guerre-comique","fre000814","","La Croix","0","La Guerre Comique","Ou la Défense de l'Ecole des Femmes","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LACROIX_GUERRECOMIQUE.xml","","","","","1664","9","false","0.7936507936507936","0.7222222222222222","1.3055555555555556","several characters","5.777777777777778","3","","","1664","7","9","2","6","1","0","1","26","","6","","1","6","11713","11021","2","212","468"
"la-fontaine-achille","fre000816","","La Fontaine","0","Achille","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFONTAINE_ACHILLE.xml","","","","","1683","7","false","0.7999999999999999","0.47619047619047616","1.5238095238095237","achille","2.857142857142857","2","","","1683","6","7","2","5","0","0","1","10","","10","","2","10","5560","5488","19","0","598"
"la-fontaine-astree","fre000817","Q76715656","La Fontaine","0","Astrée","Tragédie Lyrique","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFONTAINE_ASTREE.xml","","","","","1691","20","true","0.8149134199134199","0.2","1.910569105691057","choeur","3.8","3","1691-11-28","1691","1691","11","20","7","5","8","0","3","38","","24","0","3","24","5947","5661","97","0","760"
"la-fontaine-climene","fre000818","","La Fontaine","0","Climène","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFONTAINE_CLIMENE.xml","","","","","1671","12","false","1","1","1","several characters","11","1","","","1671","11","12","0","2","10","0","1","66","","1","","1","1","7121","6994","0","0","673"
"la-fontaine-daphne","fre000819","","La Fontaine","0","Daphné","OPÉRA","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFONTAINE_DAPHNE.xml","","","","","1682","50","true","0.7942097549280211","0.18775510204081633","2.171985815602837","choeur","9.2","4","","","1682","27","50","8","15","26","0","3","230","","33","","5","33","8864","7890","1591","0","905"
"la-fontaine-eunuque","fre000820","","La Fontaine","0","L'Eunuque","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFONTAINE_EUNUQUE.xml","","","","","1654","15","false","0.843923113923114","0.580952380952381","1.4190476190476191","phedrie","8.133333333333333","2","","","1654","14","15","2","12","1","0","1","61","","31","","5","31","19964","18554","17","0","1864"
"la-fontaine-florentin","fre000821","","La Fontaine","0","Le Florentin","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFONTAINE_FLORENTIN.xml","","","","","1685","7","false","0.6666666666666666","0.5238095238095238","1.4761904761904763","harpageme","3.142857142857143","2","1685-07-23","1685","1685","6","7","3","4","0","0","1","11","","15","","1","15","5246","5092","62","1","538"
"la-fontaine-galatee","fre000822","","La Fontaine","0","Galatée","OPÉRA","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFONTAINE_GALATEE.xml","","","","","1682","11","true","0.7903318903318902","0.5272727272727272","1.4727272727272727","galatee","5.2727272727272725","2","","","1682","10","11","1","4","6","0","1","29","","9","","1","10","2644","2443","6","0","323"
"la-fontaine-ragotin","fre000823","","La Fontaine","0","Ragotin ou Le Roman Comique","En Cinq Actes.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFONTAINE_RAGOTIN.xml","","","","","1684","27","false","0.7792158675199611","0.30484330484330485","1.8262108262108263","ragotin","7.925925925925926","3","","","1684","22","27","5","4","18","0","1","107","","65","","5","65","15767","14936","100","4","1376"
"la-fontaine-rieurs-du-beau-richard","fre000824","","La Fontaine","0","Les Rieurs du Beau-Richard","Ballet","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFONTAINE_RIEURSDUBEAURICHARD.xml","","","","","1659","10","true","0.42000000000000004","0.17777777777777778","1.5","le-marchand","1.6","2","","","1659","5","10","0","1","9","0","4","8","","9","","1","9","1790","1651","213","0","182"
"la-forge-joueuse-dupee","fre000828","","La Forge","0","La Joueuse Dupée","Ou l'Intrigue des Académies","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFORGE_JOUEUSEDUPEE.xml","","","","","1664","9","false","0.9153439153439152","0.8888888888888888","1.1111111111111112","several characters","7.111111111111111","2","","1664","1664","8","9","1","7","1","0","1","32","","7","","1","7","7940","6353","45","0","580"
